STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_de,Demographic indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EE,Estonia,2005,,29.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EE,Estonia,2006,,29.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EE,Estonia,2007,,29.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EE,Estonia,2008,,29.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EE,Estonia,2009,,30.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EE,Estonia,2010,,30.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EE,Estonia,2011,,31.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EE,Estonia,2012,,31.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EE,Estonia,2013,,31.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EE,Estonia,2014,,31.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EE,Estonia,2015,,31.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EE,Estonia,2016,,32.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EE,Estonia,2017,,32.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EE,Estonia,2018,,32.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EE,Estonia,2020,,33.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EE,Estonia,2021,,33.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EE,Estonia,2022,,33.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EE,Estonia,2023,,33.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EFTA,European Free Trade Association,2011,,32.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EL,Greece,2002,,31.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EL,Greece,2003,,31.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EL,Greece,2004,,31.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EL,Greece,2005,,32.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EL,Greece,2006,,32.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EL,Greece,2007,,32.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EL,Greece,2008,,32.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EL,Greece,2009,,32.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EL,Greece,2010,,32.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EL,Greece,2011,,32.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EL,Greece,2012,,32.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EL,Greece,2013,,32.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EL,Greece,2014,,33.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EL,Greece,2015,,33.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EL,Greece,2016,,33.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EL,Greece,2017,,33.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EL,Greece,2018,,33.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EL,Greece,2019,,33.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EL,Greece,2020,,33.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EL,Greece,2021,,32.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EL,Greece,2022,,34.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,EL,Greece,2023,,34.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,ES,Spain,2002,,30.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,ES,Spain,2003,,30.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,ES,Spain,2004,,31.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,ES,Spain,2005,,31.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,ES,Spain,2006,,31.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,ES,Spain,2007,,32.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,ES,Spain,2008,,32.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,ES,Spain,2009,,32.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,ES,Spain,2010,,33.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,ES,Spain,2011,,33.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,ES,Spain,2012,,33.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,ES,Spain,2013,,34.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,ES,Spain,2014,,34.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,ES,Spain,2015,,34.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,ES,Spain,2016,,35.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,ES,Spain,2017,,35.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,ES,Spain,2018,,35.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,ES,Spain,2019,,36.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,ES,Spain,2020,,37.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,ES,Spain,2021,,36.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,ES,Spain,2022,,36.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,ES,Spain,2023,,37.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FI,Finland,2002,,31.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FI,Finland,2003,,31.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FI,Finland,2004,,31.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FI,Finland,2005,,31.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FI,Finland,2006,,31.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FI,Finland,2007,,32.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FI,Finland,2008,,32.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FI,Finland,2009,,32.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FI,Finland,2010,,32.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FI,Finland,2011,,32.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FI,Finland,2013,,32.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FI,Finland,2014,,32.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FI,Finland,2015,,33.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FI,Finland,2016,,33.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FI,Finland,2017,,33.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FI,Finland,2018,,34.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FI,Finland,2019,,34.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FI,Finland,2020,,34.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FI,Finland,2021,,34.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FI,Finland,2022,,34.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FI,Finland,2023,,34.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FR,France,2002,,30.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FR,France,2003,,31.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FR,France,2004,,31.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FR,France,2005,,31.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FR,France,2006,,32.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FR,France,2007,,32.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FR,France,2008,,32.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FR,France,2009,,32.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FR,France,2010,,32.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FR,France,2011,,33.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FR,France,2013,,34.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FR,France,2014,,34.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FR,France,2015,,34.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FR,France,2016,,34.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FR,France,2017,,34.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FR,France,2018,,35.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FR,France,2020,,35.7,,p,provisional,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FR,France,2021,,36.0,,p,provisional,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,FR,France,2022,,36.4,,p,provisional,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,GE,Georgia,2006,,31.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,GE,Georgia,2014,,32.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,GE,Georgia,2015,,32.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,GE,Georgia,2016,,32.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,GE,Georgia,2017,,30.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,GE,Georgia,2018,,31.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,GE,Georgia,2019,,31.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,GE,Georgia,2020,,30.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,GE,Georgia,2021,,31.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,GE,Georgia,2022,,32.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,GE,Georgia,2023,,32.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HR,Croatia,2002,,28.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HR,Croatia,2003,,29.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HR,Croatia,2004,,29.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HR,Croatia,2005,,29.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HR,Croatia,2006,,29.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HR,Croatia,2007,,29.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HR,Croatia,2008,,29.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HR,Croatia,2009,,29.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HR,Croatia,2010,,30.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HR,Croatia,2011,,30.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HR,Croatia,2012,,30.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HR,Croatia,2013,,30.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HR,Croatia,2014,,30.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HR,Croatia,2015,,30.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HR,Croatia,2016,,30.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HR,Croatia,2017,,31.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HR,Croatia,2018,,31.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HR,Croatia,2019,,31.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HR,Croatia,2020,,31.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HR,Croatia,2021,,31.3,,b,break in time series,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HR,Croatia,2022,,31.4,,b,break in time series,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HR,Croatia,2023,,31.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HU,Hungary,2002,,28.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HU,Hungary,2003,,28.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HU,Hungary,2004,,29.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HU,Hungary,2005,,29.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HU,Hungary,2006,,29.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HU,Hungary,2007,,30.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HU,Hungary,2008,,30.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HU,Hungary,2009,,30.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HU,Hungary,2010,,31.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HU,Hungary,2011,,31.6,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HU,Hungary,2012,,,,b,break in time series,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HU,Hungary,2013,,31.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HU,Hungary,2014,,32.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HU,Hungary,2015,,32.0,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HU,Hungary,2016,,32.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HU,Hungary,2017,,32.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HU,Hungary,2018,,32.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HU,Hungary,2019,,32.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HU,Hungary,2020,,32.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HU,Hungary,2021,,32.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HU,Hungary,2022,,32.5,,b,break in time series,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,HU,Hungary,2023,,32.9,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,IE,Ireland,2005,,32.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,IE,Ireland,2006,,32.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,IE,Ireland,2007,,32.7,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,IE,Ireland,2009,,33.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,IE,Ireland,2010,,33.1,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,IE,Ireland,2013,,33.5,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,IE,Ireland,2014,,32.4,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,IE,Ireland,2015,,33.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,IE,Ireland,2016,,33.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,IS,Iceland,2002,,33.3,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,IS,Iceland,2003,,33.2,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,IS,Iceland,2004,,33.8,,,,,
dataflow,ESTAT:DEMO_NIND(1.0),Marriage indicators,A,Annual,MAGEMAR1,Mean age at first marriage - males,IS,Iceland,2005,,33.9,,,,,
